,Name,Price,Rating
917,acer Predator Triton 500 SE Core i7 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,228990,4.3
918,ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3502ZA-L502WS Laptop,74990,4.3
919,acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 16...,53990,4.3
920,ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,153990,4.3
921,ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphic...,144500,4.3
922,Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL6 Thin and Light Laptop,35990,4.3
923,acer Aspire 7 Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,49990,4.3
924,HP Spectre x360 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) 13-aw0188TU 2 in 1 Laptop,178990,4.3
925,Lenovo Celeron Dual Core - (64 GB/64 GB SSD/16 GB EMMC Storage/Chrome OS/4 GB Graphics) CB 11IGL05 Chr...,19600,4.3
926,DELL Inspiron 3511 Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 3511 Laptop,47490,4.3
927,acer Nitro 5 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,66990,4.3
928,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) ?15s-fr2511TU Laptop,41499,4.3
929,ASUS Vivobook Pro 14X OLED (2021) Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 Home/4 ...,109500,4.3
930,DELL G15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10/6 GB Graphics/NVIDIA GeForce RTX 3060/120 Hz) G...,134990,4.3
931,acer Nitro 5 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,57990,4.3
932,HP 14s Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14s- DY2501TU Thin and Light Laptop,40400,4.3
933,DELL Athlon Dual Core 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3515 Laptop,34499,4.3
934,DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3400 Laptop,56990,4.3
935,Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,53990,4.3
